eNB,TotCell Intervals,Context Drop Rate Den,Context Drop Rate Num,MaxNum VoIP Bear Per Cell,Context Drop NoDS1noEPC Rate Num,Context Drop NoDS1noEPC Rate Den,Context Drop NoDS1noEPC Rate,Data ERAB Drop Rate Num,Data ERAB Drop Rate Den,Data ERAB Drop Rate,Data ERAB Drop NoDS1noSGW Rate Num,Data ERAB Drop NoDS1noSGW Rate Den,Data ERAB Drop NoDS1noSGW Rate,RRC Connection Failure Rate Num,RRC Connection Failure Rate Den,RRC Connection Failure Rate,UE Context Setup Failure Rate Num,UE Context Setup Failure Rate Den,UE Context Setup Failure Rate,Data ERAB Setup Failure Rate Num,Data ERAB Setup Failure Rate Den,Data ERAB Setup Failure Rate,Ave RRC Connected Users Num,Ave RRC Connected Users Den,Ave RRC Connected Users,Max RRC Connected Users,DLBurst User TPUT Mbps Num,DLBurst User TPUT Mbps Den,DLBurst User TPUT Mbps,ULBurst User TPUT Mbps Num,ULBurst User TPUT Mbps Den,ULBurst User TPUT Mbps,Intra eNB Total HOFailure Rate Num,Intra eNB Total HOFailure Rate,Intra eNB Total HOFailure xIFLB Rate Num,Intra eNB Total HOFailure xIFLB Rate,X2 Total Handover Failure Rate Num,X2 Total Handover Failure Rate Den,X2 Total Handover Failure Rate,X2 Total Handover Failure 15 1 Rate Num,X2 Total Handover Failure 15 1 Rate Den,X2 Total Handover Failure 15 1 Rate,S1 interface Handover Failure Rate Num,VoLTE ERAB Setup Failure Rate Num,VoLTE ERAB Setup Failure Rate,VoLTE ERAB Drop Rate Num,VoLTE ERAB Drop Rate Den,VoLTE ERAB Drop Rate,VoLTE ERAB Drop NoDS1noPS Rate Num,VoLTE ERAB Drop NoDS1noPS Rate Den,VoLTE ERAB Drop NoDS1noPS Rate,VoLTE HO Failure Rate Num,VoLTE HO Failure Rate Den,AveNum VoIP Bear Per Cell Num,AveNum VoIP Bear Per Cell,Context Drop Rate
136074_BUCH,8,2023,10,2,0,2019,0,11,3357,0.0033,0,3357,0,0,1962,0,1,1667,0.0006,2,3359,0.0006,18038,3591,5.02,67,1938667176,87530000,22.15,605332696,220245000,2.75,0,0,0,0,0,42,0,0,42,0,0,0,,0,0,,0,0,,0,11,1125,0.31,0.0049
136074_BUCH,12,6944,23,2,1,6933,0.0001,22,12305,0.0018,2,12305,0.0002,1,6562,0.0002,0,6125,0,1,12306,0.0001,66561,10797,6.16,90,6535252912,492956000,13.26,680474256,1235258000,0.55,0,0,0,0,1,306,0.0033,1,306,0.0033,0,0,0,0,4,0,0,4,0,0,26,1829,0.17,0.0033
136074_BUCH,24,20600,154,5,7,20539,0.0003,149,35939,0.0041,14,35939,0.0004,9,18888,0.0005,5,17695,0.0003,8,35947,0.0002,231709,21600,10.73,138,26428440224,2495138000,10.59,2614399576,5969268000,0.44,2,0.0104,2,0.0104,19,1432,0.0133,19,1432,0.0133,0,0,0,4,49,0.0816,0,49,0,0,221,16340,0.76,0.0075
136074_BUCH,24,27989,229,9,21,27889,0.0008,249,46329,0.0054,46,46329,0.001,22,24542,0.0009,3,22839,0.0001,8,46335,0.0002,339174,21597,15.7,180,44442215568,6165324000,7.21,4547206960,11993956000,0.38,1,0.0028,1,0.0028,31,2985,0.0104,31,2985,0.0104,0,0,0,9,120,0.075,0,120,0,9,487,39834,1.84,0.0082
136074_BUCH,24,26523,296,9,28,26355,0.0011,245,44820,0.0055,55,44820,0.0012,15,23568,0.0006,4,22114,0.0002,7,44827,0.0002,355918,21597,16.48,174,46789369512,10389674000,4.5,5219681200,17238450000,0.3,1,0.0029,1,0.003,22,2543,0.0087,22,2543,0.0087,0,0,0,4,149,0.0268,0,149,0,2,533,50218,2.33,0.0112
136074_BUCH,24,25693,265,10,26,25543,0.001,499,44413,0.0112,79,44413,0.0018,14,23050,0.0006,12,21659,0.0006,21,44434,0.0005,346511,21600,16.04,167,48171778984,10540575000,4.57,6248926432,16487183000,0.38,2,0.0069,2,0.007,9,2171,0.0041,9,2171,0.0041,0,1,0.0061,7,147,0.0476,0,147,0,3,482,47727,2.21,0.0103
136074_BUCH,18,19537,206,12,26,19429,0.0013,334,33695,0.0099,67,33695,0.002,13,17375,0.0007,4,16337,0.0002,9,33704,0.0003,261868,16197,16.17,176,34769764736,4675305000,7.44,3549840960,12490155000,0.28,1,0.0038,1,0.0039,6,1785,0.0034,6,1785,0.0034,0,0,0,5,133,0.0376,0,133,0,1,368,38476,2.38,0.0105
136234_BLOSSOM,36,12912,10,1.521111111,1,12912,0.0001,18,24746,0.0007,1.984176553,24746,0.0001,0,12730,0,0,12368,0,0,24746,0,125645,32400,3.88,89,16444320,1404630,11.71,1319976,1422548,0.93,0,0,0,0,0,157,0,0,157,0,0,0,0,0,1,0,0,1,0,0,13,11,0,0.0008
136234_BLOSSOM,36,11185,8,0.514444444,5,11185,0.0004,18,21530,0.0008,11.94651828,21530,0.0006,0,11097,0,0,10818,0,0,21530,0,107771,32400,3.33,80,13970776,989759,14.12,816048,748637,1.09,0,0,0,0,0,72,0,0,72,0,0,0,0,0,6,0,0,6,0,0,9,7,0.01,0.0007
136234_BLOSSOM,36,9992,4,1,2,9992,0.0002,10,19279,0.0005,6.009398496,19279,0.0003,1,9911,0.0001,0,9611,0,0,19279,0,91232,32400,2.82,72,3758872,199221,18.87,517088,464129,1.11,0,0,0,0,0,53,0,0,53,0,0,0,0,0,2,0,0,2,0,0,5,5,0,0.0004
136234_BLOSSOM,18,5282,1,0.401111111,1,5282,0.0002,2,10044,0.0002,2,10044,0.0002,1,5217,0.0002,0,5036,0,0,10044,0,44642,16200,2.76,71,1586184,117314,13.52,119016,125945,0.94,0,0,0,0,0,42,0,0,42,0,0,0,0,0,1,0,0,1,0,0,2,6,0.02,0.0002
136234_BLOSSOM,27,7992,6,0.954444444,1,7992,0.0001,14,14980,0.0009,4.044405815,14980,0.0003,0,7918,0,0,7513,0,0,14978,0,67194,24300,2.77,77,5403824,551871,9.79,638960,395119,1.62,0,0,0,0,0,80,0,0,80,0,0,0,0,0,1,0,0,1,0,0,5,6,0,0.0008
136234_BLOSSOM,36,13063,10,0.247777778,2,13063,0.0002,19,23715,0.0008,4.017091958,23715,0.0002,3,12741,0.0002,0,11966,0,0,23715,0,125486,32400,3.87,101,12513744,1312497,9.53,2154344,1328663,1.62,0,0,0,0,1,300,0.0033,1,300,0.0033,0,0,0,0,17,0,0,17,0,0,17,13,0.01,0.0008
136234_BLOSSOM,36,23281,11,1.818888889,2,23281,0.0001,17,40003,0.0004,2.426255213,40003,0.0001,6,22072,0.0003,2,20589,0.0001,4,40007,0.0001,267084,32400,8.24,173,38823200,3969161,9.78,5074224,2762629,1.84,0,0,0,0,8,1080,0.0074,10,1080,0.0093,0,0,0,0,65,0,0,65,0,0,49,75,0.01,0.0005
136234_BLOSSOM,36,39636,27,2.351111111,7,39636,0.0002,46,70178,0.0007,7.94240614,70178,0.0001,8,36840,0.0002,1,34712,0,7,70185,0.0001,434325,32400,13.41,268,45957624,6245685,7.36,6801560,4105991,1.66,0,0,0,0,14,2419,0.0058,15,2419,0.0062,0,1,0.0053,0,170,0,0,170,0,0,100,259,0.01,0.0007
136234_BLOSSOM,36,54946,36,3.928888889,9,54946,0.0002,65,99519,0.0007,15.04119222,99519,0.0002,6,51615,0.0001,2,49507,0,4,99517,0,673773,32400,20.8,328,72767520,8711201,8.35,10629240,5207392,2.04,1,0.0017,1,0.0021,21,2688,0.0078,25,2688,0.0093,0,1,0.0033,1,297,0.0034,0,297,0,3,142,351,0.01,0.0007
136234_BLOSSOM,36,48684,45,6.055555556,12,48684,0.0002,72,89165,0.0008,16.32735016,89165,0.0002,11,46154,0.0002,4,44284,0.0001,9,89174,0.0001,602593,32400,18.6,303,58887200,9076858,6.49,8061352,6330292,1.27,0,0,0,0,16,2050,0.0078,18,2050,0.0088,0,0,0,1,340,0.0029,0,340,0,0,173,346,0,0.0009
136234_BLOSSOM,36,41826,42,6.855555556,9,41826,0.0002,77,75549,0.001,20.10138444,75549,0.0003,19,39570,0.0005,9,37702,0.0002,19,75568,0.0003,525366,32400,16.21,265,64383232,8164841,7.89,8002032,4465460,1.79,1,0.0029,1,0.0032,18,1924,0.0094,18,1924,0.0094,0,0,0,0,326,0,0,326,0,6,166,320,0,0.001
136234_BLOSSOM,36,43571,62,4.601111111,13,43571,0.0003,104,77786,0.0013,17.71478235,77786,0.0002,11,40929,0.0003,7,38929,0.0002,13,77799,0.0002,526045,32400,16.24,266,59190336,9601523,6.16,8447880,5783099,1.46,1,0.0029,2,0.0061,23,2279,0.0101,28,2279,0.0123,0,0,0,2,320,0.0062,0,320,0,2,165,381,0.01,0.0014
136234_BLOSSOM,36,42534,47,5.51,10,42534,0.0002,87,75919,0.0011,16.97397678,75919,0.0002,13,39706,0.0003,6,37604,0.0002,12,75931,0.0002,512063,32400,15.8,257,56586528,9750393,5.8,7533552,6091891,1.24,2,0.0049,2,0.0053,17,2372,0.0072,20,2372,0.0084,0,1,0.0027,1,355,0.0028,0,355,0,3,169,409,0.01,0.0011
136234_BLOSSOM,36,46323,45,5.087777778,7,46323,0.0002,82,82799,0.001,11.58308311,82799,0.0001,26,43416,0.0006,6,41362,0.0001,13,82812,0.0002,573655,32400,17.71,295,65295200,10654377,6.13,10882304,7039009,1.55,0,0,0,0,20,2431,0.0082,27,2431,0.0111,0,0,0,1,325,0.0031,0,325,0,3,170,355,0.01,0.001
136234_BLOSSOM,36,45922,58,8.073333333,16,45922,0.0003,106,80618,0.0013,32.1167572,80618,0.0004,24,42981,0.0006,4,40831,0.0001,9,80627,0.0001,557455,32400,17.21,276,70279856,9402342,7.47,11805320,6749303,1.75,3,0.0076,3,0.008,33,2534,0.013,39,2534,0.0154,0,0,0,4,371,0.0108,0,371,0,7,191,427,0.01,0.0013
136234_BLOSSOM,36,45469,57,5.992222222,18,45469,0.0004,105,79926,0.0013,28.31510895,79926,0.0004,23,42003,0.0005,6,39748,0.0002,18,79942,0.0002,570219,32400,17.6,304,69433032,12402970,5.6,9299912,8237972,1.13,0,0,0,0,22,2938,0.0075,28,2938,0.0095,0,0,0,6,407,0.0147,2,407,0.0049,5,200,554,0.01,0.0013
136234_BLOSSOM,36,47069,63,8.917777778,13,47069,0.0003,122,78333,0.0016,25.60543143,78333,0.0003,19,42147,0.0005,3,39920,0.0001,7,78339,0.0001,572857,32400,17.68,289,83754320,14564756,5.75,10295928,7557901,1.36,0,0,0,0,37,4249,0.0087,43,4249,0.0101,0,2,0.0044,7,445,0.0157,0,445,0,9,227,970,0.01,0.0013
136234_BLOSSOM,36,47418,53,6.904444444,12,47418,0.0003,98,78738,0.0012,20.24427606,78738,0.0003,16,41846,0.0004,8,39620,0.0002,15,78753,0.0002,571774,32400,17.65,285,76390200,14898063,5.13,14729736,9801826,1.5,1,0.0014,1,0.0017,34,4781,0.0071,38,4781,0.0079,0,2,0.0051,1,369,0.0027,0,369,0,11,213,943,0.01,0.0011
136234_BLOSSOM,36,36777,45,4.998888889,27,36777,0.0007,90,64123,0.0014,55.22747099,64123,0.0009,9,33481,0.0003,4,31756,0.0001,8,64129,0.0001,442268,32400,13.65,230,71764520,11426946,6.28,10958960,8381165,1.31,1,0.0022,1,0.0022,14,2790,0.005,16,2790,0.0057,0,0,0,0,249,0,0,249,0,4,165,521,0.01,0.0012
136234_BLOSSOM,36,30282,43,4.715555556,18,30282,0.0006,77,54796,0.0014,32.91420269,54796,0.0006,9,28395,0.0003,3,27115,0.0001,9,54805,0.0002,364239,32400,11.24,202,52862232,7178092,7.36,11886808,6928186,1.72,1,0.0037,1,0.0038,8,1607,0.005,9,1607,0.0056,0,0,0,3,189,0.0159,0,189,0,1,118,216,0.01,0.0014
136234_BLOSSOM,36,24347,41,6.028888889,15,24347,0.0006,71,44232,0.0016,28.46602736,44232,0.0006,9,22964,0.0004,4,21967,0.0002,9,44241,0.0002,304202,32400,9.39,191,65572296,7603105,8.62,12915880,8222251,1.57,0,0,0,0,9,1187,0.0076,11,1187,0.0093,0,0,0,0,154,0,0,154,0,1,115,165,0,0.0017
136234_BLOSSOM,36,20198,28,4.008888889,7,20198,0.0003,49,37531,0.0013,10.70736705,37531,0.0003,3,19110,0.0002,1,18287,0.0001,4,37533,0.0001,251020,32400,7.75,157,46026064,5006187,9.19,4461784,3701889,1.21,0,0,0,0,4,931,0.0043,4,931,0.0043,0,0,0,0,104,0,0,104,0,0,109,124,0,0.0014
136234_BLOSSOM,36,16976,20,2.456666667,1,16976,0.0001,32,31988,0.001,1.279759863,31988,0,1,16418,0.0001,2,15778,0.0001,3,31991,0.0001,199430,32400,6.16,126,40022496,3545650,11.29,5305960,4514743,1.18,0,0,0,0,3,478,0.0063,5,478,0.0105,0,0,0,0,53,0,0,53,0,0,53,58,0,0.0012
136234_BLOSSOM,36,15453,18,1.646666667,0,15453,0,34,29079,0.0012,2.237358231,29079,0.0001,1,15063,0.0001,0,14552,0,3,29082,0.0001,173149,32400,5.34,120,36756072,4298837,8.55,5743648,5088489,1.13,0,0,0,0,1,361,0.0028,1,361,0.0028,0,1,0.0417,0,23,0,0,23,0,0,35,36,0,0.0012
136234_BLOSSOM,27,9094,13,1.940639269,3,9094,0.0003,23,16630,0.0014,6.259852435,16630,0.0004,2,8972,0.0002,0,8293,0,0,16628,0,84968,24084,3.53,102,17656712,1850647,9.54,1035408,954524,1.08,0,0,0,0,3,131,0.0229,3,131,0.0229,0,0,0,0,4,0,0,4,0,10,13,17,0,0.0014
136234_BLOSSOM,36,11230,2,1.397777778,0,11230,0,4,21567,0.0002,0,21567,0,35,11160,0.0031,2,10729,0.0002,4,21571,0.0002,109249,32400,3.37,99,15567120,1160584,13.41,844448,676723,1.25,0,0,0,0,22,157,0.1401,23,157,0.1465,0,0,0,0,3,0,0,3,0,0,14,2,0,0.0002
136234_BLOSSOM,36,11080,6,1,1,11080,0.0001,10,21632,0.0005,2.054054054,21632,0.0001,0,10994,0,0,10730,0,0,21632,0,102836,32400,3.17,85,6074600,577963,10.51,574888,482848,1.19,0,0,0,0,1,100,0.01,1,100,0.01,0,0,0,0,6,0,0,6,0,0,10,2,0,0.0005
136234_BLOSSOM,27,8083,4,1,1,8083,0.0001,6,15552,0.0004,2.06,15552,0.0001,0,7996,0,1,7775,0.0001,2,15554,0.0001,69980,24300,2.88,85,1858536,151642,12.26,430288,468572,0.92,0,0,0,0,0,102,0,0,102,0,0,0,0,1,4,0.25,0,4,0,0,11,9,0,0.0005
136234_BLOSSOM,27,8309,4,0.138888889,0,8309,0,7,15618,0.0004,0.076923077,15618,0,2,8204,0.0002,0,7840,0,3,15621,0.0002,69119,24300,2.84,85,3523336,433488,8.13,506640,725128,0.7,0,0,0,0,1,141,0.0071,2,141,0.0142,0,0,0,0,7,0,0,7,0,0,11,10,0.03,0.0005
136234_BLOSSOM,36,15242,15,0.394444444,1,15242,0.0001,28,27431,0.001,1.889071704,27431,0.0001,4,14824,0.0003,3,13958,0.0002,6,27437,0.0002,139920,32400,4.32,114,19950104,2560859,7.79,2010184,1989534,1.01,1,0.0233,1,0.0233,0,365,0,0,365,0,0,0,0,0,19,0,0,19,0,0,14,8,0.01,0.001
136234_BLOSSOM,36,27114,23,0.81,3,27114,0.0001,46,44873,0.001,11.13954822,44873,0.0002,4,25775,0.0002,3,24253,0.0001,5,44878,0.0001,259619,32400,8.01,166,39282648,5603574,7.01,5554904,3090979,1.8,0,0,0,0,2,1199,0.0017,5,1199,0.0042,0,0,0,0,51,0,0,51,0,1,55,102,0.01,0.0008
136234_BLOSSOM,36,37938,43,2.472222222,6,37938,0.0002,71,66507,0.0011,6.355119946,66507,0.0001,16,35147,0.0005,1,33120,0,2,66509,0,395546,32400,12.21,258,42388416,6421106,6.6,6176112,4293457,1.44,0,0,0,0,17,2386,0.0071,20,2386,0.0084,0,0,0,0,133,0,0,133,0,2,97,254,0.01,0.0011
136234_BLOSSOM,36,60058,46,3.566666667,9,60058,0.0001,90,105300,0.0009,15.82927758,105300,0.0002,14,56076,0.0002,7,53860,0.0001,15,105315,0.0001,637970,32400,19.69,337,71029296,10726106,6.62,8748680,6716891,1.3,1,0.0012,1,0.0014,34,3060,0.0111,38,3060,0.0124,0,0,0,1,245,0.0041,0,245,0,4,148,424,0.01,0.0008
136234_BLOSSOM,36,51615,43,5.411111111,9,51615,0.0002,78,94552,0.0008,11.14128224,94552,0.0001,15,49090,0.0003,5,47216,0.0001,12,94564,0.0001,605189,32400,18.68,304,78828064,12303131,6.41,8026592,6383532,1.26,0,0,0,0,16,2085,0.0077,18,2085,0.0086,0,0,0,2,348,0.0057,0,348,0,1,166,331,0.01,0.0008
136234_BLOSSOM,36,48303,68,6.487777778,17,48303,0.0004,137,87625,0.0016,35.19899356,87625,0.0004,27,45751,0.0006,4,43833,0.0001,7,87631,0.0001,575275,32400,17.76,282,54954240,8951599,6.14,9107544,5811699,1.57,1,0.0026,1,0.003,38,2094,0.0181,44,2094,0.021,0,0,0,2,396,0.0051,0,396,0,2,190,395,0,0.0014
136234_BLOSSOM,36,44845,53,5.384444444,11,44845,0.0002,98,81293,0.0012,17.92326989,81293,0.0002,20,42278,0.0005,1,40348,0,10,81303,0.0001,524670,32400,16.19,279,51618088,7734848,6.67,6129480,5866654,1.04,1,0.003,1,0.0032,19,2206,0.0086,21,2206,0.0095,0,1,0.0025,1,384,0.0026,0,384,0,7,166,316,0.01,0.0012
136234_BLOSSOM,36,46400,71,5.006666667,17,46400,0.0004,134,81311,0.0016,26.24531601,81311,0.0003,28,43306,0.0006,1,41190,0,3,81311,0,568285,32400,17.54,289,78066184,11129739,7.01,8980864,6700475,1.34,1,0.002,1,0.0023,31,2581,0.012,36,2581,0.0139,0,0,0,2,354,0.0056,0,354,0,10,197,419,0.01,0.0015
136234_BLOSSOM,36,46547,68,6.333333333,9,46547,0.0002,126,82342,0.0015,13.41219283,82342,0.0002,22,42981,0.0005,5,40795,0.0001,13,82355,0.0002,591171,32400,18.25,297,76414208,12748392,5.99,8360296,7220900,1.16,1,0.0018,2,0.0042,25,2881,0.0087,29,2881,0.0101,0,1,0.0024,0,407,0,0,407,0,6,188,442,0.01,0.0015
136234_BLOSSOM,36,44873,50,5.467777778,9,44873,0.0002,101,78964,0.0013,19.78542756,78964,0.0003,18,41834,0.0004,2,39810,0.0001,3,78967,0,542555,32400,16.75,280,68761976,11589325,5.93,7468552,6245344,1.2,1,0.0024,1,0.0024,27,2453,0.011,30,2453,0.0122,0,1,0.0024,1,417,0.0024,1,417,0.0024,4,173,446,0.01,0.0011
136234_BLOSSOM,36,46752,76,5.405555556,18,46752,0.0004,144,81733,0.0018,32.99987736,81733,0.0004,29,43060,0.0007,11,40684,0.0003,22,81755,0.0003,592931,32400,18.3,293,74356800,16927083,4.39,8564544,8303626,1.03,0,0,1,0.0023,29,3072,0.0094,35,3072,0.0114,0,0,0,2,405,0.0049,2,405,0.0049,4,207,524,0.01,0.0016
136234_BLOSSOM,36,49676,53,9.046666667,11,49676,0.0002,102,83956,0.0012,17.55726914,83956,0.0002,13,44952,0.0003,8,42559,0.0002,14,83970,0.0002,617798,32400,19.07,325,74467680,13968597,5.33,11448072,8160486,1.4,2,0.0028,3,0.0049,25,3814,0.0066,41,3814,0.0107,0,1,0.0022,2,422,0.0047,1,422,0.0024,8,228,832,0.01,0.0011
136234_BLOSSOM,36,51868,53,9.546666667,11,51868,0.0002,96,87118,0.0011,12.71062663,87118,0.0001,33,46258,0.0007,3,43718,0.0001,10,87128,0.0001,631888,32400,19.5,324,78890144,16390405,4.81,20984824,9892239,2.12,1,0.0011,1,0.0013,26,4404,0.0059,33,4404,0.0075,0,0,0,3,430,0.007,1,430,0.0023,10,248,1075,0.01,0.001
136234_BLOSSOM,36,56632,54,6.441111111,19,56632,0.0003,94,101264,0.0009,25.4484245,101264,0.0003,25,52075,0.0005,4,49983,0.0001,14,101276,0.0001,687116,32400,21.21,321,95626056,19054635,5.02,10566624,9544904,1.11,4,0.0031,4,0.0044,24,3114,0.0077,26,3114,0.0083,0,1,0.0022,2,439,0.0046,0,439,0,7,207,597,0.01,0.001
136234_BLOSSOM,36,46038,36,6.074444444,9,46038,0.0002,56,83989,0.0007,7.586995001,83989,0.0001,14,42989,0.0003,5,41513,0.0001,7,83993,0.0001,602505,32400,18.6,311,122942608,19350202,6.35,10501432,8482894,1.24,1,0.0013,1,0.0015,10,2226,0.0045,13,2226,0.0058,0,0,0,2,323,0.0062,0,323,0,3,181,383,0,0.0008
136234_BLOSSOM,36,31281,24,6.473333333,5,31281,0.0002,43,57851,0.0007,7.837438185,57851,0.0001,10,29508,0.0003,5,28505,0.0002,11,57862,0.0002,439930,32400,13.58,237,97580480,12481230,7.82,8821184,7178163,1.23,0,0,0,0,12,1441,0.0083,13,1441,0.009,0,0,0,2,190,0.0105,0,190,0,0,143,212,0,0.0008
136234_BLOSSOM,36,25621,24,5.932222222,3,25621,0.0001,42,47144,0.0009,5.770776586,47144,0.0001,13,24181,0.0005,4,23291,0.0002,9,47151,0.0002,346534,32400,10.7,212,52443568,7301720,7.18,6928952,6159475,1.12,1,0.0043,1,0.0044,6,1229,0.0049,7,1229,0.0057,0,0,0,0,135,0,0,135,0,1,115,169,0,0.0009
136234_BLOSSOM,36,21773,17,3.415555556,2,21773,0.0001,31,41160,0.0008,2.987974977,41160,0.0001,1,20990,0,3,20318,0.0001,5,41165,0.0001,277177,32400,8.55,153,56924280,7734556,7.36,4496048,5336337,0.84,0,0,0,0,5,656,0.0076,7,656,0.0107,0,0,0,0,75,0,0,75,0,0,75,75,0,0.0008
136234_BLOSSOM,36,19859,13,5.502222222,9,19859,0.0005,22,38205,0.0006,15.92273731,38205,0.0004,16,19387,0.0008,3,18867,0.0002,3,38208,0.0001,237486,32400,7.33,157,59883040,5832125,10.27,4074800,4154984,0.98,0,0,0,0,3,401,0.0075,3,401,0.0075,0,1,0.0189,0,49,0,0,49,0,1,55,29,0,0.0007
136234_BLOSSOM,36,15252,3,2.796666667,1,15252,0.0001,6,29545,0.0002,4,29545,0.0001,0,15083,0,1,14673,0.0001,1,29546,0,173536,32400,5.36,116,31911336,3128402,10.2,2378312,2211233,1.08,0,0,0,0,2,166,0.012,2,166,0.012,0,0,0,0,9,0,0,9,0,0,22,9,0,0.0002
136234_BLOSSOM,36,13181,4,0.935555556,1,13181,0.0001,7,25677,0.0003,2.012048193,25677,0.0001,2,13043,0.0002,1,12747,0.0001,2,25679,0.0001,130117,32400,4.02,100,23614416,1875400,12.59,1474896,1130495,1.3,0,0,0,0,1,98,0.0102,1,98,0.0102,0,0,0,0,11,0,0,11,0,0,18,9,0,0.0003
136234_BLOSSOM,27,9998,5,0.748888889,2,9998,0.0002,9,19692,0.0005,4,19692,0.0002,2,9923,0.0002,0,9721,0,0,19692,0,93321,24300,3.84,93,12139816,853961,14.22,794120,551070,1.44,0,0,0,0,1,58,0.0172,1,58,0.0172,0,0,0,0,3,0,0,3,0,0,7,1,0,0.0005
136234_BLOSSOM,18,27949,27,4.578888889,6,27949,0.0002,69,51303,0.0013,26.5053078,51303,0.0005,8,26484,0.0003,1,25456,0,2,51305,0,310749,16200,19.18,286,28566536,5321988,5.37,3608784,3510043,1.03,0,0,1,0.0041,8,1122,0.0071,10,1122,0.0089,0,0,0,1,184,0.0054,1,184,0.0054,3,80,160,0.01,0.001
136234_BLOSSOM,36,52822,43,6.632222222,8,52822,0.0002,86,96981,0.0009,18.10255499,96981,0.0002,28,50207,0.0006,6,48215,0.0001,15,96996,0.0002,606285,32400,18.71,306,53716184,9497661,5.66,8091712,6501880,1.24,0,0,0,0,14,2141,0.0065,17,2141,0.0079,0,0,0,1,445,0.0022,0,445,0,3,187,414,0.01,0.0008
136234_BLOSSOM,36,52769,37,7.887777778,7,52769,0.0001,64,95057,0.0007,12.63973083,95057,0.0001,23,49495,0.0005,4,47325,0.0001,10,95067,0.0001,657151,32400,20.28,325,90724928,14789191,6.13,9892392,8727965,1.13,3,0.0048,3,0.0056,15,2498,0.006,19,2498,0.0076,0,0,0,4,478,0.0084,0,478,0,5,206,472,0,0.0007
136234_BLOSSOM,27,38736,32,9.743333333,6,38736,0.0002,64,68332,0.0009,15.51979081,68332,0.0002,26,36260,0.0007,3,34787,0.0001,7,68339,0.0001,480747,24300,19.78,330,66123848,10902523,6.07,7102392,6486580,1.09,1,0.0024,2,0.0059,29,2073,0.014,33,2073,0.0159,0,0,0,2,319,0.0063,1,319,0.0031,4,143,365,0.01,0.0008
136234_BLOSSOM,36,46980,89,7.178888889,42,46980,0.0009,171,83613,0.002,77.70262925,83613,0.0009,22,43716,0.0005,5,41671,0.0001,16,83629,0.0002,595794,32400,18.39,306,71898712,15548283,4.62,10142808,8564161,1.18,0,0,0,0,42,2728,0.0154,48,2728,0.0176,0,2,0.0049,2,395,0.0051,2,395,0.0051,4,198,453,0.01,0.0019
136234_BLOSSOM,36,48418,54,4.704444444,5,48418,0.0001,105,86086,0.0012,9.942359445,86086,0.0001,23,45464,0.0005,4,43479,0.0001,8,86094,0.0001,584743,32400,18.05,297,79370720,12745918,6.23,8597928,6886628,1.25,0,0,0,0,17,2322,0.0073,22,2322,0.0095,0,0,0,3,420,0.0071,0,420,0,6,195,419,0.01,0.0011
136234_BLOSSOM,36,46523,63,5.771111111,15,46523,0.0003,115,81591,0.0014,21.52542444,81591,0.0003,21,42966,0.0005,4,40785,0.0001,9,81598,0.0001,577459,32400,17.82,293,80450896,16117462,4.99,9785296,8463149,1.16,1,0.002,1,0.0023,40,3013,0.0133,46,3013,0.0153,0,0,0,2,453,0.0044,1,453,0.0022,9,206,536,0.01,0.0014
136234_BLOSSOM,27,34416,45,9.716666667,17,34416,0.0005,87,58297,0.0015,33.18542304,58297,0.0006,10,31162,0.0003,2,29522,0.0001,9,58305,0.0002,426927,24300,17.57,282,56464528,10029061,5.63,7067368,5760290,1.23,2,0.0051,2,0.0054,20,2779,0.0072,24,2779,0.0086,0,0,0,3,313,0.0096,0,313,0,2,170,598,0.01,0.0013
136234_BLOSSOM,36,46810,60,6.488888889,12,46810,0.0003,106,77606,0.0014,13.36615089,77606,0.0002,24,41216,0.0006,7,38842,0.0002,14,77618,0.0002,537041,32400,16.58,293,82127832,16863661,4.87,7882472,7551437,1.04,2,0.0028,2,0.0034,29,4728,0.0061,41,4728,0.0087,0,0,0,9,380,0.0237,0,380,0,7,209,1093,0.01,0.0013
136234_BLOSSOM,36,44095,54,5.741111111,16,44095,0.0004,88,74946,0.0012,16.31275788,74946,0.0002,32,39345,0.0008,5,37206,0.0001,8,74954,0.0001,548404,32400,16.93,294,80199224,18700930,4.29,17127248,9627087,1.78,2,0.0024,2,0.0028,30,3788,0.0079,38,3788,0.01,0,1,0.0028,0,343,0,0,343,0,4,193,644,0.01,0.0012
136234_BLOSSOM,36,36421,25,5.456666667,13,36421,0.0004,43,64985,0.0007,19.61565628,64985,0.0003,13,33771,0.0004,3,32213,0.0001,5,64990,0.0001,459678,32400,14.19,233,74374960,12325529,6.03,6991816,6852493,1.02,0,0,0,0,17,2219,0.0077,21,2219,0.0095,0,0,0,0,230,0,0,230,0,3,151,358,0.01,0.0007
136234_BLOSSOM,36,29926,43,5.993333333,14,29926,0.0005,84,54496,0.0015,25.73831231,54496,0.0005,8,28077,0.0003,2,26918,0.0001,6,54502,0.0001,390206,32400,12.04,216,63208464,9569887,6.6,8674536,6211715,1.4,0,0,0,0,10,1601,0.0062,13,1601,0.0081,0,0,0,1,191,0.0052,1,191,0.0052,3,139,269,0,0.0014
